Title,Address,District,PostingDate,PostType,Price,Area,Direction,Bedrooms,Bathrooms,Floors,Width_meters,Legal,Interior,Entrancewidth,Area_m2,Entrance_width,Width,PostingYear,PostingMonth,PostingQuarter,Month_sin,Month_cos,Days_Since_Posted,Half_Year
"Khu nhà liền kề siêu đẹp giá bình dân tại trung tâm Cầu Giấy, nhà 5 tầng 30m mới tinh chỉ 7.xx tỷ","Đường Yên Hòa, Phường Yên Hòa, Cầu Giấy, Hà Nội",Cầu Giấy,14/08/2023,Nhà riêng tại đường Yên Hòa,7.5,30 m²,0,3.0,3.0,5.0,"3,9 m",Sổ đỏ/ Sổ hồng,Đầy đủ,"2,8 m",30.0,2.8,3.9,2023,8,3,-0.8660254037844385,-0.5000000000000004,870,1
"Bán nhà riêng 5 tầng đẹp, diện tích 38m2 tại Cự Lộc, Thanh Xuân, Hà Nội, giá ưu đãi chỉ với 7,7 tỷ","Phố Cự Lộc, Phường Thượng Đình, Thanh Xuân, Hà Nội",Thanh Xuân,07/01/2024,Nhà riêng tại phố Cự Lộc,8.5,38 m²,Bắc,3.0,4.0,5.0,"4,2 m",Sổ đỏ/ Sổ hồng,Đầy đủ,"2,5 m",38.0,2.5,4.2,2024,1,1,0.49999999999999994,0.8660254037844387,724,0
Bán đất 46 m2 trong ngõ tại Cửu Việt 1,"Đường Thành Trung, Thị trấn Trâu Quỳ, Gia Lâm, Hà Nội",Gia Lâm,12/05/2025,Bán đất tại đường Thành Trung,6.5,46 m²,Đông - Nam,,,,"3,45 m",Sổ đỏ/ Sổ hồng,0,"2,1 m",46.0,2.1,3.45,2025,5,2,0.49999999999999994,-0.8660254037844387,233,0
Liền kề An Lạc Green Symphony tìm chủ mới. DT 80m2 có hầm. 19 tỷ,"Dự án An Lạc Green Symphony, Xã Vân Canh, Hoài Đức, Hà Nội",Hoài Đức,13/09/2025,"Nhà biệt thự, liền kề tại An Lạc Green Symphony",22.9,80 m²,Đông - Nam,,,4.0,0,Hợp đồng mua bán,0,0,80.0,4.75,4.5,2025,9,3,-1.0,-1.8369701987210297e-16,109,1
Tôi chính chủ cần bán nhanh căn hộ góc 3 ngủ 115m2 chung cư C37 Bắc Hà giá 5.5 tỷ full nội thất,"Dự án C37 Bộ Công An - Bắc Hà Tower, Đường Tố Hữu, Phường Trung Văn, Nam Từ Liêm, Hà Nội.",Nam Từ Liêm,29/09/2023,Căn hộ chung cư tại C37 Bộ Công An - Bắc Hà Tower,5.7,115 m²,0,3.0,,,0,Sổ đỏ/ Sổ hồng,Cơ bản,0,115.0,5.0,5.0,2023,9,3,-1.0,-1.8369701987210297e-16,824,1
Chỉ với 40tỷ sở hữu ngay căn penhouse vip nhất Cầu Giấy tội gì ở CC 10tỷ. Liên hệ ngay 0349 518 ***,"Discovery Complex, 302, Đường Cầu Giấy, Phường Dịch Vọng, Cầu Giấy, Hà Nội",Cầu Giấy,30/06/2024,Căn hộ chung cư tại Discovery Complex,45.7,395 m²,Đông - Nam,,,,0,Sổ đỏ/ Sổ hồng,0,0,395.0,6.0,5.0,2024,6,2,1.2246467991473532e-16,-1.0,549,0
"Quỹ căn vip 195m2 ban công ĐN giá ngoại giao, full nội thất CK cao. Liên hệ ngay 0349 518 ***","Dự án Discovery Complex, Đường Cầu Giấy, Phường Dịch Vọng, Cầu Giấy, Hà Nội",Cầu Giấy,02/09/2025,Căn hộ chung cư tại Discovery Complex,17.7,195 m²,Đông - Nam,4.0,3.0,,0,Sổ đỏ/ Sổ hồng,Cơ bản,0,195.0,6.0,5.0,2025,9,3,-1.0,-1.8369701987210297e-16,120,1
"Chính chủ bán đất dịch vụ La Khê, Hà Đông","Phường La Khê, Hà Đông, Hà Nội",Hà Đông,05/05/2025,Bán đất tại phường La Khê,14.5,48 m²,Đông - Nam,,,,4 m,Sổ đỏ/ Sổ hồng,0,"13,5 m",48.0,13.5,4.0,2025,5,2,0.49999999999999994,-0.8660254037844387,240,0
"Biệt thự song lập San Hô 150m2 áp góc, gần hồ giá 29,5 tỷ tại Vinhomes Ocean Park Gia Lâm","Dự án Vinhomes Ocean Park Gia Lâm, Đường San Hô, Xã Dương Xá, Gia Lâm, Hà Nội",Gia Lâm,13/08/2024,"Nhà biệt thự, liền kề tại Vinhomes Ocean Park Gia Lâm",32.9,150 m²,Tây - Bắc,,,,10 m,Sổ đỏ.,Không nội thất.,"13,5 m",150.0,13.5,10.0,2024,8,3,-0.8660254037844385,-0.5000000000000004,505,1
"Vinhomes Golden Avenue - tận hưởng cuộc sống đẳng cấp, tiện nghi và hiện đại","Dự án Vinhomes Golden Avenue Móng Cái, Phường Hải Hòa, Móng Cái, Quảng Ninh",Móng Cái,24/12/2024,"Shophouse, nhà phố thương mại tại Vinhomes Golden Avenue Móng Cái",4.4,60 m²,0,,,5.0,5 m,Hợp đồng mua bán,0,17 m,60.0,17.0,5.0,2024,12,4,-2.4492935982947064e-16,1.0,372,1
"Căn góc đẹp - giá tốt - Bán căn hộ TT NMTL Thăng Long đối diện Royal City, Thanh Xuân, Hà Nội","133, Đường Nguyễn Trãi, Phường Thượng Đình, Thanh Xuân, Hà Nội",Thanh Xuân,06/08/2025,Căn hộ chung cư tại đường Nguyễn Trãi,3.1,"21,5 m²",0,2.0,1.0,,0,Sổ đỏ/ Sổ hồng,0,0,21.5,6.0,4.7,2025,8,3,-0.8660254037844385,-0.5000000000000004,147,1
Bán căn hộ cao cấp 132m2 dự án Mỹ Đình Pearl - Châu Văn Liêm - Nam Từ Liêm. LH 0336 426 ***,"Dự án Mỹ Đình Pearl, Phường Phú Đô, Nam Từ Liêm, Hà Nội",Nam Từ Liêm,11/04/2024,Căn hộ chung cư tại Mỹ Đình Pearl,13.2,132 m²,Tây - Bắc,4.0,3.0,,0,Sổ đỏ/ Sổ hồng,Cơ bản,0,132.0,5.0,5.0,2024,4,2,0.8660254037844387,-0.4999999999999998,629,0
195 Đội Cấn! Bán căn hộ 75m2 2pn 2vs 5.75 tỷ. LH: 0967 401 *** Nam,"195, Đường Đội Cấn, Phường Đội Cấn, Ba Đình, Hà Nội",Ba Đình,03/10/2025,Căn hộ chung cư tại đường Đội Cấn,7.1,75 m²,Đông,2.0,2.0,,0,Sổ đỏ/ Sổ hồng,Đầy đủ,0,75.0,4.0,5.0,2025,10,4,-0.8660254037844386,0.5000000000000001,89,1
Giá đầu tư - Căn hộ 2PN dự án Golden Field Mỹ Đình. LH 0336 426 ***,"Dự án Golden Field Mỹ Đình, Phường Cầu Diễn, Nam Từ Liêm, Hà Nội.",Nam Từ Liêm,13/01/2024,Căn hộ chung cư tại Golden Field Mỹ Đình,5.0,65 m²,0,2.0,2.0,,0,Sổ đỏ/ Sổ hồng,Đầy đủ.,0,65.0,5.0,5.0,2024,1,1,0.49999999999999994,0.8660254037844387,718,0
"Bán đất Yên Hòa, tặng GPXD 7 tầng - mặt tiền quyền lực - ôtô tránh - 135m2 - giá 33 tỷ","Đường Yên Hòa, Phường Yên Hòa, Cầu Giấy, Hà Nội",Cầu Giấy,20/08/2024,Bán đất tại đường Yên Hòa,35.2,135 m²,0,,,,0,Sổ đỏ/ Sổ hồng,0,0,135.0,6.0,5.0,2024,8,3,-0.8660254037844385,-0.5000000000000004,498,1
"Hiếm! Liền kề xẻ khe Sao Biển 114m2, hoàn thiện - sát biển, chủ thiện chí 22,5 tỷ tại VHOP1","Dự án Vinhomes Ocean Park Gia Lâm, Xã Dương Xá, Gia Lâm, Hà Nội",Gia Lâm,01/05/2024,"Nhà biệt thự, liền kề tại Vinhomes Ocean Park Gia Lâm",24.7,114 m²,Tây - Bắc,,,4.0,"9,5 m",Sổ đỏ/ Sổ hồng.,Không nội thất,"13,5 m",114.0,13.5,9.5,2024,5,2,0.49999999999999994,-0.8660254037844387,609,0
Chính chủ bán căn I1 2PN 54.7m2 Imperia Vinhomes Smart City. Giá 3.2 tỷ view hồ điều hòa,"Dự án Imperia Smart City, Đường Đại lộ Thăng Long, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội.",Nam Từ Liêm,01/03/2025,Căn hộ chung cư tại Imperia Smart City,3.5,"54,7 m²",0,2.0,,,0,0,0,0,54.7,5.0,5.0,2025,3,1,1.0,6.123233995736766e-17,305,0
Chính chủ bán căn 2PN + 1 Masteri mới bàn giao giá 4.3 tỷ view đẹp nhà mới,"Dự án Masteri West Heights, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội.",Nam Từ Liêm,21/08/2025,Căn hộ chung cư tại Masteri West Heights,5.1,64 m²,0,2.0,,,0,0,0,0,64.0,5.0,5.0,2025,8,3,-0.8660254037844385,-0.5000000000000004,132,1
"Chính chủ bán căn 2PN + 1 Masteri mới bàn giao giá 3,8x tỷ view đẹp full nội thất","Dự án Masteri West Heights, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội.",Nam Từ Liêm,26/07/2023,Căn hộ chung cư tại Masteri West Heights,3.7,64 m²,0,2.0,,,0,0,0,0,64.0,5.0,5.0,2023,7,3,-0.4999999999999997,-0.8660254037844388,889,1
"Mặt phố Hàng Lược, giá rẻ nhất phố cổ sổ đỏ sẵn sàng, giá siêu hời 12,7 tỷ 30m2, Hoàn Kiếm, Hà Nội","Phố Hàng Lược, Phường Đồng Xuân, Hoàn Kiếm, Hà Nội",Hoàn Kiếm,08/06/2024,Nhà mặt phố tại phố Hàng Lược,14.4,30 m²,Đông - Nam,3.0,3.0,3.0,"2,2 m",Sổ đỏ/ Sổ hồng,0,15 m,30.0,15.0,2.2,2024,6,2,1.2246467991473532e-16,-1.0,571,0
"Bán 67,4m2 thôn Đình Trung, Xuân Nộn, ngõ thông 4m. Cam kết không quy hoạchcác con đi bộ đi học","Xã Xuân Nộn, Đông Anh, Hà Nội",Đông Anh,18/04/2024,Bán đất tại xã Xuân Nộn,3.9,"67,4 m²",0,,,,"4,5 m",Sổ đỏ/ Sổ hồng.,0,4 m,67.4,4.0,4.5,2024,4,2,0.8660254037844387,-0.4999999999999998,622,0
"Chính chủ bán căn 3PN Masteri mới bàn giao giá 5,2 tỷ view đẹp nhà mới","Dự án Masteri West Heights, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội",Nam Từ Liêm,23/10/2023,Căn hộ chung cư tại Masteri West Heights,5.5,"74,9 m²",0,3.0,,,0,0,0,0,74.9,5.0,5.0,2023,10,4,-0.8660254037844386,0.5000000000000001,800,1
"Chính chủ cần tiền bán gấp căn 2PN 2WC Masteri West Heights giá sốc 3,4 tỷ bao toàn bộ thuế phí","Dự án Masteri West Heights, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội.",Nam Từ Liêm,02/12/2024,Căn hộ chung cư tại Masteri West Heights,3.9,54 m²,0,2.0,2.0,,0,0,"- Nội thất nhập khẩu cao cấp (thiết bị vệ sinh, thiết bị bếp, điều hoà âm trần, cửa nhập khẩu, kính Low - E cách âm, cách nhiệt và đặc biệt chống tia UV.",0,54.0,5.0,5.0,2024,12,4,-2.4492935982947064e-16,1.0,394,1
"Vinhomes Golden Avenue - tận hưởng cuộc sống đẳng cấp, tiện nghi và hiện đại","Dự án Vinhomes Golden Avenue Móng Cái, Phường Hải Hòa, Móng Cái, Quảng Ninh",Móng Cái,06/10/2025,"Shophouse, nhà phố thương mại tại Vinhomes Golden Avenue Móng Cái",4.8,60 m²,0,,,5.0,5 m,Hợp đồng mua bán,0,17 m,60.0,17.0,5.0,2025,10,4,-0.8660254037844386,0.5000000000000001,86,1
Chính chủ cần tiền bán gấp studio 28m2 Masteri West Heights giá sốc 2 tỷ bao phí,"Dự án Masteri West Heights, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội.",Nam Từ Liêm,02/06/2023,Căn hộ chung cư tại Masteri West Heights,1.9,28 m²,0,,,,0,0,"- Nội thất nhập khẩu cao cấp (thiết bị vệ sinh, thiết bị bếp, điều hoà âm trần, cửa nhập khẩu, kính Low - E cách âm, cách nhiệt và đặc biệt chống tia UV.",0,28.0,5.0,5.0,2023,6,2,1.2246467991473532e-16,-1.0,943,0
Chính chủ bán căn 1PN + 1 Masteri mới bàn giao giá 3 tỷ view đẹp nhà mới,"Dự án Masteri West Heights, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội.",Nam Từ Liêm,09/10/2023,Căn hộ chung cư tại Masteri West Heights,3.0,"42,2 m²",0,1.0,,,0,0,0,0,42.2,5.0,5.0,2023,10,4,-0.8660254037844386,0.5000000000000001,814,1
Bán căn cạnh góc siêu rẻ 11.3 tỷ Him Lam Thường Tín vị trí siêu đẹp gần đường 33m. LH: 0918 298 ***,"Him Lam Thường Tín, Trần Phú, Thường Tín, Thường Tín, Hà Nội",Thường Tín,08/11/2025,"Nhà biệt thự, liền kề tại Him Lam Thường Tín",14.0,82 m²,0,,,5.0,0,Sổ đỏ/ Sổ hồng,Không nội thất,"18,5 m",82.0,18.5,4.8,2025,11,4,-0.5000000000000004,0.8660254037844384,53,1
Shophouse kim cương - đường 40m Đại Tây Dương hoàn thiện có thang máy. Bán gấp 17 tỷ BP,"Dự án Vinhomes Ocean Park Gia Lâm, Đường Sao Biển 23, Xã Dương Xá, Gia Lâm, Hà Nội",Gia Lâm,24/05/2023,"Shophouse, nhà phố thương mại tại Vinhomes Ocean Park Gia Lâm",17.7,"67,5 m²",Đông - Bắc,,,5.0,5 m,Sổ đỏ/ Sổ hồng,Cơ bản.,40 m,67.5,40.0,5.0,2023,5,2,0.49999999999999994,-0.8660254037844387,952,0
"Bán 80m2 thôn Xuân Nộn, Xã Xuân Nộn, Đông Anh, Hà Nội. Ngõ thông ôtô tránh, giá chỉ 4x bé","Thôn Xuân Nộn, Xã Xuân Nộn, Đông Anh, Hà Nội",Đông Anh,26/01/2023,Bán đất tại xã Xuân Nộn,3.6,80 m²,0,,,,4 m,Sổ đỏ/ Sổ hồng,0,4 m,80.0,4.0,4.0,2023,1,1,0.49999999999999994,0.8660254037844387,1070,0
"Chính chủ cần bán gấp căn 3 ngủ tại Feliz Homes Hoàng Mai, giá tốt nhất dự án","Dự án Feliz Homes, Phường Hoàng Văn Thụ, Hoàng Mai, Hà Nội",Hoàng Mai,02/08/2023,Căn hộ chung cư tại Feliz Homes,6.6,"91,4 m²",Tây - Bắc,3.0,2.0,,0,Đang chờ sổ.,Đầy đủ.,0,91.4,5.0,4.5,2023,8,3,-0.8660254037844385,-0.5000000000000004,882,1
Bán nhanh căn hộ 104m2 - 2wc dự án Iris Garden - 30 Trần Hữu Dực - Mỹ Đình,"Iris Garden, 30, Đường Trần Hữu Dực, Phường Cầu Diễn, Nam Từ Liêm, Hà Nội",Nam Từ Liêm,13/12/2025,Căn hộ chung cư tại Iris Garden,8.3,104 m²,0,3.0,2.0,,0,Sổ đỏ/ Sổ hồng,Cơ bản.,0,104.0,5.0,5.0,2025,12,4,-2.4492935982947064e-16,1.0,18,1
"17 tỷ! Rẻ nhất liền kề Ngọc Trai đảo lớn 70,8m2 tại Vinhomes Gia Lâm","Dự án Vinhomes Ocean Park Gia Lâm, Đường Ngọc Trai 8, Xã Dương Xá, Gia Lâm, Hà Nội",Gia Lâm,21/08/2023,"Nhà biệt thự, liền kề tại Vinhomes Ocean Park Gia Lâm",17.8,"70,8 m²",Tây - Bắc,,,5.0,"5,9 m",Sổ đỏ/ Sổ hồng,Không nội thất,"13,5 m",70.8,13.5,5.9,2023,8,3,-0.8660254037844385,-0.5000000000000004,863,1
Cần bán nhà riêng 5 tầng Tổ 13 Yên Nghĩa - ô tô cách 10m - SĐCC - Nở hậu,"Tổ 13, Đường Yên Lộ, Phường Yên Nghĩa, Hà Đông, Hà Nội",Hà Đông,02/08/2024,Nhà riêng tại đường Yên Lộ,5.5,"30,3 m²",0,3.0,4.0,5.0,0,Sổ đỏ/ Sổ hồng,0,0,30.3,8.0,5.0,2024,8,3,-0.8660254037844385,-0.5000000000000004,516,1
"Bán nhà tại Hà Trì đẹp lung linh full nội thất 38m2, 5 tầng về ở luôn giá 6.68 tỷ","Đường Hà Trì, Phường Hà Cầu, Hà Đông, Hà Nội",Hà Đông,08/08/2025,Nhà riêng tại đường Hà Trì,8.0,38 m²,0,4.0,4.0,5.0,0,Sổ đỏ/ Sổ hồng,Đầy đủ,0,38.0,8.0,5.0,2025,8,3,-0.8660254037844385,-0.5000000000000004,145,1
"Bán nhà tại Hà Trì đẹp lung linh full nội thất 38m2, 5 tầng về ở luôn giá 6.68 tỷ","Đường Hà Trì, Phường Hà Cầu, Hà Đông, Hà Nội",Hà Đông,05/02/2023,Nhà riêng tại đường Hà Trì,6.5,38 m²,0,4.0,4.0,5.0,0,Sổ đỏ/ Sổ hồng,Đầy đủ,0,38.0,8.0,5.0,2023,2,1,0.8660254037844386,0.5000000000000001,1060,0
Bán Căn hộ mới 1K1N dự án Mỹ Đình Pearl - Châu Văn Liêm - Mỹ Đình. LH 0336 426 ***,"Dự án Mỹ Đình Pearl, Phường Phú Đô, Nam Từ Liêm, Hà Nội",Nam Từ Liêm,04/11/2024,Căn hộ chung cư tại Mỹ Đình Pearl,4.6,"50,2 m²",0,1.0,1.0,,0,Sổ đỏ/ Sổ hồng,Cơ bản,0,50.2,5.0,5.0,2024,11,4,-0.5000000000000004,0.8660254037844384,422,1
Nhà thật! Bán căn hộ studio đang cho thuê giá tốt tại Vinhomes D'Capitale,"Dự án Vinhomes D'Capitale, Đường Trần Duy Hưng, Phường Trung Hòa, Cầu Giấy, Hà Nội",Cầu Giấy,14/11/2023,Căn hộ chung cư tại Vinhomes D'Capitale,3.1,35 m²,Tây - Bắc,1.0,1.0,,0,Hợp đồng mua bán,Đầy đủ.,0,35.0,6.0,5.0,2023,11,4,-0.5000000000000004,0.8660254037844384,778,1
Chính chủ cần bán nhà riêng tại mặt đường Trường Chinh Quận Đống Đa Hà Nội,"Đường Trường Chinh, Phường Ngã Tư Sở, Đống Đa, Hà Nội",Đống Đa,22/08/2025,Nhà mặt phố tại đường Trường Chinh,28.1,39 m²,0,,,4.0,0,Sổ đỏ/ Sổ hồng,0,0,39.0,5.0,5.0,2025,8,3,-0.8660254037844385,-0.5000000000000004,131,1
"Chỉ 2.23 tỷ sở hữu căn 1N(+ 1) 1VS, 47m2 đủ đồ tầng trung view thoáng tại Vinhomes Ocean Park","Dự án Vinhomes Ocean Park Gia Lâm, Xã Dương Xá, Gia Lâm, Hà Nội",Gia Lâm,09/01/2025,Căn hộ chung cư tại Vinhomes Ocean Park Gia Lâm,2.5,47 m²,0,1.0,1.0,,0,Sổ đỏ/ Sổ hồng,Đầy đủ,0,47.0,8.0,6.0,2025,1,1,0.49999999999999994,0.8660254037844387,356,0
"Tây Sơn, ô tô đỗ cửa, 45m2, 4 tầng, 10,5 tỷ","Đường Tây Sơn, Phường Khương Thượng, Đống Đa, Hà Nội",Đống Đa,26/12/2024,Nhà riêng tại đường Tây Sơn,13.1,45 m²,0,6.0,,4.0,0,Sổ đỏ/ Sổ hồng,Đầy đủ,4 m,45.0,4.0,5.0,2024,12,4,-2.4492935982947064e-16,1.0,370,1
29 tỷ! Song lập HA2 Đông Nam 150m2- Hàng độc quyền- Không có căn thứ 2 tại Vinhomes Gia Lâm,"Dự án Vinhomes Ocean Park Gia Lâm, Đường Hải Âu 3, Xã Kiêu Kỵ, Gia Lâm, Hà Nội",Gia Lâm,04/03/2023,"Nhà biệt thự, liền kề tại Vinhomes Ocean Park Gia Lâm",28.1,150 m²,Đông - Nam,,,4.0,"7,5 m",Sổ đỏ/ Sổ hồng.,Không nội thất,"13,5 m",150.0,13.5,7.5,2023,3,1,1.0,6.123233995736766e-17,1033,0
"Vinhomes Golden Avenue - tận hưởng cuộc sống đẳng cấp, tiện nghi và hiện đại","Dự án Vinhomes Golden Avenue Móng Cái, Phường Hải Hòa, Móng Cái, Quảng Ninh",Móng Cái,19/04/2024,"Shophouse, nhà phố thương mại tại Vinhomes Golden Avenue Móng Cái",4.2,60 m²,0,,,5.0,5 m,Hợp đồng mua bán,0,17 m,60.0,17.0,5.0,2024,4,2,0.8660254037844387,-0.4999999999999998,621,0
"Bán biệt thự sang trọng hiện đại full nội thất KĐT Văn Phú, Hà Đông. DT 200m2 x 4t, mt 10m. 35 tỷ","Dự án KĐT Văn Phú, Đường Lê Trọng Tấn, Phường Phú La, Hà Đông, Hà Nội",Hà Đông,24/11/2023,"Nhà biệt thự, liền kề tại Khu đô thị mới Văn Phú",37.2,200 m²,0,4.0,4.0,4.0,10 m,Sổ đỏ/ Sổ hồng,Đầy đủ,0,200.0,8.0,10.0,2023,11,4,-0.5000000000000004,0.8660254037844384,768,1
"95m2 thôn Đình Trung Xuân Nộn mặt tiền 5m hậu 5m cách 20m ra bìa làng đường 13m, quy hoạch hồ điều","Thôn Đình Trung, Xã Xuân Nộn, Đông Anh, Hà Nội",Đông Anh,28/06/2025,Bán đất tại xã Xuân Nộn,5.1,95 m²,0,,,,5 m,Sổ đỏ/ Sổ hồng.,0,0,95.0,6.0,5.0,2025,6,2,1.2246467991473532e-16,-1.0,186,0
Bán căn hộ 2PN dự án HD Mon - Hàm Nghi - Nam Từ Liêm,"Dự án Mon City - Hải Đăng City, Đường Hàm Nghi, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội",Nam Từ Liêm,18/06/2025,Căn hộ chung cư tại Mon City,6.0,67 m²,0,2.0,2.0,,0,Sổ đỏ/ Sổ hồng,Đầy đủ,0,67.0,5.0,5.0,2025,6,2,1.2246467991473532e-16,-1.0,196,0
"Nhà mới tinh cách đường ô tô tránh 20m nhà phố Ngô Quyền La Khê 5 tầng giá chỉ 6,5 tỷ","Đường Ngô Quyền, Phường La Khê, Hà Đông, Hà Nội",Hà Đông,14/06/2024,Nhà riêng tại đường Ngô Quyền,6.9,32 m²,0,3.0,4.0,5.0,"3,6 m",Sổ đỏ/ Sổ hồng,Cơ bản,3 m,32.0,3.0,3.6,2024,6,2,1.2246467991473532e-16,-1.0,565,0
"(Ảnh thật) bán studio D'Capitale 38m2 tại Vinhomes D'Capitale, 2,85 tỷ bao phí có slot đỗ ô tô","Vinhomes D'Capitale, Trần Duy Hưng, Trung Hòa, Cầu Giấy, Hà Nội",Cầu Giấy,03/11/2024,Căn hộ chung cư tại Vinhomes D'Capitale,3.1,38 m²,Tây - Bắc,1.0,1.0,,0,Hợp đồng mua bán,0,0,38.0,6.0,5.0,2024,11,4,-0.5000000000000004,0.8660254037844384,423,1
Tin chuẩn- Thanh Xuân- nhà mới tinh 6 tầng thang máy 32m2- chỉ 7.99tỷ- Ôtô đỗ cổng- cách phố 30m,"Phường Nhân Chính, Thanh Xuân, Hà Nội",Thanh Xuân,17/07/2025,Nhà riêng tại phường Nhân Chính,10.1,32 m²,0,4.0,5.0,6.0,0,Sổ đỏ/ Sổ hồng,Đầy đủ,2 m,32.0,2.0,4.7,2025,7,3,-0.4999999999999997,-0.8660254037844388,167,1
19 tỷ! Biệt thự LK full đồ đẹp đón tết tại Vinhomes Gia Lâm,"Dự án Vinhomes Ocean Park Gia Lâm, Đường Sao Biển, Xã Dương Xá, Gia Lâm, Hà Nội",Gia Lâm,08/05/2024,"Nhà biệt thự, liền kề tại Vinhomes Ocean Park Gia Lâm",20.3,"88,8 m²",Tây - Bắc,3.0,,4.0,"7,4 m",Sổ đỏ/ Sổ hồng.,Đầy đủ.,"13,5 m",88.8,13.5,7.4,2024,5,2,0.49999999999999994,-0.8660254037844387,602,0
"Bán nhà riêng siêu đẹp tại đường 19/5, Văn Quán, Hà Đông, Hà Nội, 6,8 tỷ, 32m2","Đường 19/5, Phường Văn Quán, Hà Đông, Hà Nội",Hà Đông,05/11/2023,Nhà riêng tại đường 19/5,7.2,32 m²,0,3.0,3.0,5.0,0,Sổ đỏ/ Sổ hồng,Đầy đủ,0,32.0,8.0,5.0,2023,11,4,-0.5000000000000004,0.8660254037844384,787,1
Bán căn hộ 83m2 dự án Florence Mỹ Đình - 28 Trần Hữu Dực. Lh 0336 426 ***,"Florence Mỹ Đình, 28, Đường Trần Hữu Dực, Phường Cầu Diễn, Nam Từ Liêm, Hà Nội",Nam Từ Liêm,05/09/2024,Căn hộ chung cư tại Florence Mỹ Đình,5.9,83 m²,0,2.0,2.0,,0,Sổ đỏ/ Sổ hồng,Đầy đủ,0,83.0,5.0,5.0,2024,9,3,-1.0,-1.8369701987210297e-16,482,1
Bán căn 3 phòng ngủ + 1 kho - 113.3 m2 Sunshine Riverside - tầng cao trung view Sông Hồng đẹp nhất,"Dự án Sunshine Riverside, Đường Võ Chí Công, Phường Phú Thượng, Tây Hồ, Hà Nội",Tây Hồ,05/06/2024,Căn hộ chung cư tại Sunshine Riverside,9.6,"113,3 m²",Nam,3.0,2.0,,0,Sổ đỏ/ Sổ hồng,Đầy đủ,0,113.3,7.0,6.0,2024,6,2,1.2246467991473532e-16,-1.0,574,0
Bán căn 3 phòng ngủ + 1 kho - 113.3 m2 Sunshine Riverside - tầng cao trung view Sông Hồng đẹp nhất,"Dự án Sunshine Riverside, Đường Võ Chí Công, Phường Phú Thượng, Tây Hồ, Hà Nội",Tây Hồ,26/05/2024,Căn hộ chung cư tại Sunshine Riverside,9.7,"113,3 m²",Nam,3.0,2.0,,0,Sổ đỏ/ Sổ hồng,Đầy đủ,0,113.3,7.0,6.0,2024,5,2,0.49999999999999994,-0.8660254037844387,584,0
"Chính chủ tôi cần bán ô đất dịch vụ tại vị trí khu 3 thôn An Thọ, Xã An Khánh, huyện Hoài Đức, HN","Xã An Khánh, Huyện Hoài Đức, Hà Nội",Hoài Đức,16/05/2023,Bán đất tại xã An Khánh,22.6,"110,4 m²",Đông - Nam,,,,"8,18 m",Sổ đỏ/ Sổ hồng,0,7 m,110.4,7.0,8.18,2023,5,2,0.49999999999999994,-0.8660254037844387,960,0
Đa Sỹ - 5 tầng 40m xây mới tinh tiện gửi ô tô ngõ nông thoáng cho thuê đầu tư giữ tiền tốt - 6.3 tỷ,"Đường Đa Sỹ, Phường Kiến Hưng, Hà Đông, Hà Nội",Hà Đông,08/03/2025,Nhà riêng tại đường Đa Sỹ,7.2,40 m²,Tây - Bắc,3.0,4.0,4.0,5 m,Sổ đỏ/ Sổ hồng,Cơ bản,"2,5 m",40.0,2.5,5.0,2025,3,1,1.0,6.123233995736766e-17,298,0
Bán căn hộ 105m2 toà CT9 dự án Sudico - Mỹ Đình Sông Đà - Nam Từ Liêm,"Dự án Sudico Mỹ Đình, Đường Phạm Hùng, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội.",Nam Từ Liêm,22/09/2023,Căn hộ chung cư tại Khu đô thị Mỹ Đình Sông Đà - Sudico,7.2,105 m²,0,3.0,2.0,,0,Sổ đỏ/ Sổ hồng.,Đầy đủ - Nội thất mới như hình.,0,105.0,5.0,5.0,2023,9,3,-1.0,-1.8369701987210297e-16,831,1
"Bán căn 3PN Sunshine City - view TP 2 ban công rộng - như ảnh + 7,5 tỷ bao phí + có sổ + hướng mát","Dự án Sunshine City, Đường Phạm Văn Đồng, Phường Đông Ngạc, Bắc Từ Liêm, Hà Nội",Bắc Từ Liêm,24/04/2024,Căn hộ chung cư tại Sunshine City,8.4,"97,2 m²",Bắc,3.0,2.0,,0,Sổ đỏ/ Sổ hồng.,Đầy đủ.,0,97.2,4.5,5.0,2024,4,2,0.8660254037844387,-0.4999999999999998,616,0
